t,h
1.122558593750000000e+01,3.798487623056759279e-26
1.122656250000000000e+01,-4.540121488907454691e-26
1.122753906250000000e+01,2.171842663203480364e-26
1.122851562500000000e+01,2.184977531021755104e-26
1.122949218750000000e+01,-4.481713298320399491e-26
1.123046875000000000e+01,3.348863876137602392e-26
1.123144531250000000e+01,-1.624093435101552271e-26
1.123242187500000000e+01,-5.028837716690942371e-26
1.123339843750000000e+01,5.352866071470090458e-26
1.123437500000000000e+01,-2.731699362165480202e-26
1.123535156250000000e+01,-8.747870604654994158e-27
1.123632812500000000e+01,4.937553188367799942e-26
1.123730468750000000e+01,-3.347649282649510097e-26
1.123828125000000000e+01,7.957226576246726885e-27
1.123925781250000000e+01,3.858785076600339037e-26
1.124023437500000000e+01,-4.857527517022069420e-26
1.124121093750000000e+01,1.898794931586623129e-26
1.124218750000000000e+01,2.941326842657448667e-26
1.124316406250000000e+01,-5.291666040651163550e-26
1.124414062500000000e+01,4.239444964762286559e-26
1.124511718750000000e+01,-9.144716525816010617e-28
1.124609375000000000e+01,-4.307815498663521092e-26
1.124707031250000000e+01,4.454813607182845963e-26
1.124804687500000000e+01,-1.668620260489693842e-26
1.124902343750000000e+01,-1.210006543261261082e-26
1.125000000000000000e+01,6.093667596912398486e-26
1.125097656250000000e+01,-3.779621026265324464e-26
1.125195312500000000e+01,2.672164045908707302e-27
1.125292968750000000e+01,4.505503720603310337e-26
1.125390625000000000e+01,-4.748087719913126088e-26
1.125488281250000000e+01,1.611214942350341779e-26
1.125585937500000000e+01,4.197419464694241510e-26
1.125683593750000000e+01,-6.795749339567895839e-26
1.125781250000000000e+01,2.974573955517099426e-26
1.125878906250000000e+01,1.317185545018336641e-26
1.125976562500000000e+01,-5.350374912300675525e-26
1.126074218750000000e+01,5.220219521762344666e-26
1.126171875000000000e+01,-3.479646045591244017e-26
1.126269531250000000e+01,-4.282694555448542817e-26
1.126367187500000000e+01,5.334849256592311186e-26
1.126464843750000000e+01,-3.200008508244540171e-26
1.126562500000000000e+01,4.174196891788044299e-28
1.126660156250000000e+01,4.626332882380957318e-26
1.126757812500000000e+01,-4.409243794900542032e-26
1.126855468750000000e+01,7.007973460631590824e-27
1.126953125000000000e+01,2.629872416960239054e-26
1.127050781250000000e+01,-4.689410065611169775e-26
1.127148437500000000e+01,2.767555051358759247e-26
1.127246093750000000e+01,1.399945512461858554e-26
1.127343750000000000e+01,-4.123406924145654626e-26
1.127441406250000000e+01,4.335170429092149652e-26
1.127539062500000000e+01,4.633537190092170925e-27
1.127636718750000000e+01,-4.527926855903306359e-26
1.127734375000000000e+01,4.137255489590635862e-26
1.127832031250000000e+01,-2.533092167242471225e-26
1.127929687500000000e+01,-1.850113473498088572e-26
1.128027343750000000e+01,4.270001858684173133e-26
1.128125000000000000e+01,-3.984795003568392502e-26
1.128222656250000000e+01,2.945460041880558091e-27
1.128320312500000000e+01,5.145167808810125041e-26
1.128417968750000000e+01,-5.044935109608123791e-26
1.128515625000000000e+01,1.859809209758949464e-26
1.128613281250000000e+01,1.753308976414129427e-26
1.128710937500000000e+01,-4.330426906935582704e-26
1.128808593750000000e+01,3.249000135904881063e-26
1.128906250000000000e+01,-1.501435898634776562e-26
1.129003906250000000e+01,-4.861232141885510069e-26
1.129101562500000000e+01,4.857817536382287345e-26
1.129199218750000000e+01,7.163607510239202190e-28
1.129296875000000000e+01,-2.781769251503169686e-26
1.129394531250000000e+01,4.824480871044839584e-26
1.129492187500000000e+01,-3.553917054570779181e-26
1.129589843750000000e+01,-2.440628361339311856e-26
1.129687500000000000e+01,5.301567568975039448e-26
1.129785156250000000e+01,-4.692660736286809317e-26
1.129882812500000000e+01,1.827409424731517704e-26
1.129980468750000000e+01,4.701651123068610701e-26
1.130078125000000000e+01,-5.830731822319042361e-26
1.130175781250000000e+01,2.026096369701927769e-26
1.130273437500000000e+01,1.087757437735861670e-26
1.130371093750000000e+01,-3.787972333861030208e-26
1.130468750000000000e+01,3.264348432933504143e-26
1.130566406250000000e+01,-4.785851843945734869e-27
1.130664062500000000e+01,-3.271518855261499965e-26
1.130761718750000000e+01,4.382829071148111930e-26
1.130859375000000000e+01,-2.395340031793899749e-26
1.130957031250000000e+01,-9.787067035199316380e-27
1.131054687500000000e+01,4.906081787834277603e-26
1.131152343750000000e+01,-4.707101757325562125e-26
1.131250000000000000e+01,-5.076786396895451568e-27
1.131347656250000000e+01,4.977627590350087691e-26
1.131445312500000000e+01,-6.659334254608052956e-26
1.131542968750000000e+01,2.044340050123781745e-26
1.131640625000000000e+01,2.898773692721378036e-26
1.131738281250000000e+01,-7.279644058667174858e-26
1.131835937500000000e+01,5.023747895669531819e-26
1.131933593750000000e+01,-5.698102044065059641e-27
1.132031250000000000e+01,-4.083512454410244529e-26
1.132128906250000000e+01,5.557263509752970910e-26
1.132226562500000000e+01,-2.255352020186186660e-26
1.132324218750000000e+01,-3.446338093130483471e-26
1.132421875000000000e+01,6.366753161217753663e-26
1.132519531250000000e+01,-4.473761098168248092e-26
1.132617187500000000e+01,-2.045592012352108340e-26
1.132714843750000000e+01,5.317604343187865703e-26
1.132812500000000000e+01,-3.858764695917372678e-26
1.132910156250000000e+01,2.218449073205684128e-26
1.133007812500000000e+01,2.302148161510851899e-26
1.133105468750000000e+01,-5.753470868349446518e-26
1.133203125000000000e+01,4.295887240077008032e-26
1.133300781250000000e+01,-1.279217993076318423e-26
1.133398437500000000e+01,-4.591383795383178760e-26
1.133496093750000000e+01,6.184268182446446595e-26
1.133593750000000000e+01,-1.709305204794802028e-26
1.133691406250000000e+01,-4.233697758820927864e-26
1.133789062500000000e+01,6.274749854164985205e-26
1.133886718750000000e+01,-2.731859741284054180e-26
1.133984375000000000e+01,-2.095255975954365392e-26
1.134082031250000000e+01,5.582205085293819499e-26
1.134179687500000000e+01,-4.923642231166766551e-26
1.134277343750000000e+01,-1.730550400856002189e-27
1.134375000000000000e+01,4.294622726711309649e-26
1.134472656250000000e+01,-4.792664242770491935e-26
1.134570312500000000e+01,8.987123081435597528e-27
1.134667968750000000e+01,9.776085125201881830e-27
1.134765625000000000e+01,-4.690366170047458984e-26
1.134863281250000000e+01,3.003955454848999478e-26
1.134960937500000000e+01,-3.522975004167817331e-26
1.135058593750000000e+01,-2.676629997034803688e-26
1.135156250000000000e+01,5.995448023688363480e-26
1.135253906250000000e+01,-3.340545814206074473e-26
1.135351562500000000e+01,1.224789007601038042e-27
1.135449218750000000e+01,6.635912296894087000e-26
1.135546875000000000e+01,-4.289357416118943798e-26
1.135644531250000000e+01,1.213934366956608816e-26
1.135742187500000000e+01,2.869635097290200733e-26
1.135839843750000000e+01,-5.671200672381447263e-26
1.135937500000000000e+01,7.053377637476245317e-27
1.136035156250000000e+01,-7.062587022948165962e-29
1.136132812500000000e+01,-5.427314478996640054e-26
1.136230468750000000e+01,4.960050186065434000e-26
1.136328125000000000e+01,2.042735738185981974e-26
1.136425781250000000e+01,-4.396026820295717368e-26
1.136523437500000000e+01,4.808051563614934899e-26
1.136621093750000000e+01,-1.940137791227293408e-26
1.136718750000000000e+01,-3.063736789087101248e-26
1.136816406250000000e+01,6.212450138018759663e-26
1.136914062500000000e+01,-3.409352217727159111e-26
1.137011718750000000e+01,9.632333332415249679e-27
1.137109375000000000e+01,3.378534324675875789e-26
1.137207031250000000e+01,-6.316773168828684430e-26
1.137304687500000000e+01,2.800774778000900815e-26
1.137402343750000000e+01,2.510108651379222734e-26
1.137500000000000000e+01,-4.831065762581494946e-26
1.137597656250000000e+01,2.463862724355211613e-26
1.137695312500000000e+01,9.571464114749569888e-27
1.137792968750000000e+01,-3.694058906750432065e-26
1.137890625000000000e+01,4.815820850744362593e-26
1.137988281250000000e+01,-1.824680436217175416e-26
1.138085937500000000e+01,-3.844483967746699217e-26
1.138183593750000000e+01,3.722799714033598938e-26
1.138281250000000000e+01,-5.389836246899307591e-26
1.138378906250000000e+01,1.497222464918513810e-26
1.138476562500000000e+01,2.966739883887696943e-26
1.138574218750000000e+01,-4.706530104224582092e-26
1.138671875000000000e+01,1.185632488322631162e-26
1.138769531250000000e+01,5.651786842802873296e-26
1.138867187500000000e+01,-4.334872586437706802e-26
1.138964843750000000e+01,2.213643625787150105e-26
1.139062500000000000e+01,-2.290873151033438828e-28
1.139160156250000000e+01,-4.537284399646993747e-26
1.139257812500000000e+01,2.666976328211608485e-26
1.139355468750000000e+01,-1.862969278051609322e-26
1.139453125000000000e+01,-3.385081842334316080e-26
1.139550781250000000e+01,5.939181140446553729e-26
1.139648437500000000e+01,-2.927126657472396042e-26
1.139746093750000000e+01,-1.375238048063093594e-26
1.139843750000000000e+01,4.078962197187180053e-26
1.139941406250000000e+01,-2.283550904003247607e-26
1.140039062500000000e+01,4.953786209627068553e-27
1.140136718750000000e+01,5.589574301288626172e-26
1.140234375000000000e+01,-6.724776715164633659e-26
1.140332031250000000e+01,3.594908124015329407e-26
1.140429687500000000e+01,3.720615918701815638e-26
1.140527343750000000e+01,-4.851617822653792527e-26
1.140625000000000000e+01,3.668481109363617161e-26
1.140722656250000000e+01,1.816181533722758247e-27
1.140820312500000000e+01,-6.330676357831231673e-26
1.140917968750000000e+01,7.871586061376571972e-26
1.141015625000000000e+01,-3.765305284148248663e-27
1.141113281250000000e+01,-2.503225191779642250e-26
1.141210937500000000e+01,4.954045881022857890e-26
1.141308593750000000e+01,-3.402114188065001337e-26
1.141406250000000000e+01,-3.079066722641063913e-27
1.141503906250000000e+01,4.570891346739288854e-26
1.141601562500000000e+01,-4.569005306894599749e-26
1.141699218750000000e+01,1.616831550615303979e-26
1.141796875000000000e+01,1.567489819554570852e-26
1.141894531250000000e+01,-4.367708575481311051e-26
1.141992187500000000e+01,3.429925797442492675e-26
1.142089843750000000e+01,1.100587919224194859e-26
1.142187500000000000e+01,-4.174999622218079485e-26
1.142285156250000000e+01,6.005727293284666519e-26
1.142382812500000000e+01,-7.738601346800992540e-27
1.142480468750000000e+01,-1.701480372135639408e-26
1.142578125000000000e+01,3.985193215080319463e-26
1.142675781250000000e+01,-3.545385111162915705e-26
1.142773437500000000e+01,-1.366896845188142618e-26
1.142871093750000000e+01,6.411736852436722202e-26
1.142968750000000000e+01,-2.995777516640710345e-26
1.143066406250000000e+01,1.279333928867870105e-26
1.143164062500000000e+01,2.950272522652348020e-26
1.143261718750000000e+01,-5.784341533892955577e-26
1.143359375000000000e+01,2.979203651034196512e-26
1.143457031250000000e+01,2.782410442484598583e-26
1.143554687500000000e+01,-4.585907909211525853e-26
1.143652343750000000e+01,4.234998445922590637e-26
1.143750000000000000e+01,6.460471278303408219e-27
1.143847656250000000e+01,-4.041452301828571670e-26
1.143945312500000000e+01,5.697958884219071106e-26
1.144042968750000000e+01,-3.273117294151184563e-26
1.144140625000000000e+01,-1.197781058800463106e-26
1.144238281250000000e+01,4.829237425467110584e-26
1.144335937500000000e+01,-3.301399192913313819e-26
1.144433593750000000e+01,-1.627172296820087309e-26
1.144531250000000000e+01,5.025556170581055163e-26
1.144628906250000000e+01,-3.441879167592565364e-26
1.144726562500000000e+01,2.319354602427661995e-26
1.144824218750000000e+01,1.407543685738116882e-26
1.144921875000000000e+01,-4.551934549155144900e-26
1.145019531250000000e+01,4.226952016375760281e-26
1.145117187500000000e+01,2.167010601141344390e-26
1.145214843750000000e+01,-3.571870017125381476e-26
1.145312500000000000e+01,5.454766474821441591e-26
1.145410156250000000e+01,-4.453186244591104301e-26
1.145507812500000000e+01,-2.083814626221723720e-26
1.145605468750000000e+01,3.288882221390558062e-26
1.145703125000000000e+01,-4.424126397192433271e-26
1.145800781250000000e+01,-4.320388879861013767e-29
1.145898437500000000e+01,5.957402627821178817e-26
1.145996093750000000e+01,-4.506980046447914439e-26
1.146093750000000000e+01,-1.088887415912789944e-27
1.146191406250000000e+01,2.304486560093028031e-26
1.146289062500000000e+01,-6.086114701672832534e-26
1.146386718750000000e+01,4.023690505222565249e-26
1.146484375000000000e+01,7.350359490974886352e-27
1.146582031250000000e+01,-5.355249608945675154e-26
1.146679687500000000e+01,3.936533131253769990e-26
1.146777343750000000e+01,-1.272313329609051762e-26
1.146875000000000000e+01,-2.951711379315593400e-26
1.146972656250000000e+01,3.590327404813856642e-26
1.147070312500000000e+01,-3.061330151369423533e-26
1.147167968750000000e+01,-7.247206927202749716e-27
1.147265625000000000e+01,8.546978868699006819e-26
1.147363281250000000e+01,-3.936087317034188813e-26
1.147460937500000000e+01,5.024472435417892830e-27
1.147558593750000000e+01,4.840168239491231890e-26
1.147656250000000000e+01,-4.969207075145243751e-26
1.147753906250000000e+01,4.263010150556396387e-26
1.147851562500000000e+01,2.116042387151057666e-26
1.147949218750000000e+01,-5.900095959698200241e-26
1.148046875000000000e+01,5.035959281089545960e-26
1.148144531250000000e+01,5.915048993198120577e-27
1.148242187500000000e+01,-3.180981238653694901e-26
1.148339843750000000e+01,5.613754782693812464e-26
1.148437500000000000e+01,-2.606450198811547876e-26
1.148535156250000000e+01,1.597192517741464430e-28
1.148632812500000000e+01,8.302969450091551809e-26
1.148730468750000000e+01,-4.505150712954938107e-26
1.148828125000000000e+01,2.784645289584353322e-26
1.148925781250000000e+01,5.007256985504681644e-26
1.149023437500000000e+01,-5.405415707443632402e-26
1.149121093750000000e+01,1.154013090383892648e-26
1.149218750000000000e+01,3.259642504063739649e-26
1.149316406250000000e+01,-6.113316861491475896e-26
1.149414062500000000e+01,2.553030417255610661e-26
1.149511718750000000e+01,-8.103273081794857059e-27
1.149609375000000000e+01,-5.052303045778899818e-26
1.149707031250000000e+01,4.519357994020284060e-26
1.149804687500000000e+01,-5.091473006566079981e-27
1.149902343750000000e+01,-3.231554374749785277e-26
1.150000000000000000e+01,3.799156519667162722e-26
1.150097656250000000e+01,-3.867828578837906610e-26
1.150195312500000000e+01,6.878589516541337832e-27
1.150292968750000000e+01,5.828065049708948305e-26
1.150390625000000000e+01,-3.632133188399535548e-26
1.150488281250000000e+01,-1.721864132634406285e-27
1.150585937500000000e+01,2.877724572394034810e-26
1.150683593750000000e+01,-5.601461790941683829e-26
1.150781250000000000e+01,3.729942064850306839e-26
1.150878906250000000e+01,-4.628263578972807752e-27
1.150976562500000000e+01,-5.465545501236209976e-26
1.151074218750000000e+01,6.349340075489810940e-26
1.151171875000000000e+01,1.105414522989910567e-26
1.151269531250000000e+01,-4.260368005164938639e-26
1.151367187500000000e+01,5.034684622681107081e-26
1.151464843750000000e+01,-2.149660981081333753e-26
1.151562500000000000e+01,-1.913905168487603937e-26
1.151660156250000000e+01,5.076424671622236128e-26
1.151757812500000000e+01,-5.888855586444308817e-26
1.151855468750000000e+01,5.646098137831930296e-27
1.151953125000000000e+01,2.560105599671789978e-26
1.152050781250000000e+01,-4.199099548938687793e-26
1.152148437500000000e+01,1.971829512532312716e-26
1.152246093750000000e+01,2.574030144089877370e-26
1.152343750000000000e+01,-6.520700239746909822e-26
1.152441406250000000e+01,2.878547894512567359e-26
1.152539062500000000e+01,6.444737377026841415e-27
1.152636718750000000e+01,-6.163078395411459522e-26
1.152734375000000000e+01,5.831890472156672222e-26
1.152832031250000000e+01,-2.056896946616359492e-26
1.152929687500000000e+01,-2.621647189008179714e-26
1.153027343750000000e+01,5.637804209398524666e-26
1.153125000000000000e+01,-3.116471718720032917e-26
1.153222656250000000e+01,-1.069853688207687510e-26
1.153320312500000000e+01,2.554217927125939806e-26
1.153417968750000000e+01,-5.137912493984399989e-26
1.153515625000000000e+01,6.979281412083849942e-27
1.153613281250000000e+01,2.684601131664996934e-26
1.153710937500000000e+01,-3.942522058510047973e-26
1.153808593750000000e+01,3.560207589340156195e-26
